,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,Defaults,BalanceOK,scenario
21,63,0.21250000000000002,63.0,62.1755305931903,63.841930319880746,64.37851534576615,3.905190222021376e-16,31.994794319755844,10.379917409705683,96.48834657975031,95.67402742191763,1.0373932483818455,7.345970686216716,42.374711729461524,96.48834657975031,0,True,baseline
22,63,0.21250000000000002,63.0,61.93202492536926,63.841930319880746,64.56116129132329,7.663644841562121e-17,34.19585149747425,10.383425632754056,98.32785947882661,97.5839328164291,1.0432542767938857,7.711023187907195,44.579277130228306,98.32785947882661,0,True,baseline
23,63,0.21250000000000002,63.0,62.645166822542194,63.841930319880746,64.86479158514527,1.5060441411186564e-17,36.744560112569,10.190123756962723,100.28331997291959,98.78069631376766,1.0373932483818455,8.110969433117628,46.934683869531725,100.28331997291959,0,True,baseline
24,62,0.22499999999999998,62.0,62.28371563376905,62.85452823887941,64.92778196256761,2.963311456316355e-18,40.40723327738799,9.077870149761818,102.39646245301165,99.35150891887803,1.0432542767938857,8.548246510643665,49.48510342714981,102.39646245301165,0,True,baseline
25,62,0.22499999999999998,62.0,62.938567244212734,62.85452823887941,65.16858768256112,5.837005496380467e-19,44.38396562549686,7.825767234647447,104.64337212972822,99.2674699135447,1.0373932483818455,9.025966266921603,52.209732860144314,104.64337212972822,0,True,baseline
26,62,0.22499999999999998,62.0,62.74656452758001,62.85452823887941,65.41027970299915,1.1508511781540564e-19,48.68192464100597,6.584131812639997,107.17871792667559,99.37543362484409,1.0432542767938857,9.546944063475848,55.266056453645966,107.17871792667559,0,True,baseline
27,62,0.22499999999999998,62.0,63.62691713376559,62.85452823887941,65.88132697895384,2.2709836518927055e-20,53.53689011277989,5.204152866595807,110.08427691296582,98.60304472995793,1.0373932483818455,10.11637160291539,58.7410429793757,110.08427691296582,0,True,baseline
28,62,0.22499999999999998,62.0,63.32831025609298,62.85452823887941,66.01672168280399,4.484664540733224e-21,58.62434959783947,3.804174290904876,113.1473583473118,98.12926271274435,1.0432542767938857,10.740771077938074,62.428523888744344,113.1473583473118,0,True,baseline
29,62,0.22499999999999998,62.0,63.61262360701018,62.85452823887941,66.31310469511403,8.861915321046471e-22,64.1099412849103,2.2652747253172043,116.4112167827566,97.3711673446136,1.0432542767938857,11.423604763976403,66.3752160102275,116.4112167827566,0,True,baseline
30,62,0.22499999999999998,62.0,64.35876165075287,62.85452823887941,66.63910199137555,1.7521534878277588e-22,70.03124210198409,1.2566358367691555,120.57843047499153,95.86693393274014,1.0373932483818455,12.169053000267171,71.28787793875324,120.57843047499153,0,True,baseline
